spot_id,fraction::Malignant,fraction::CAF,fraction::Endo,fraction::Macro,fraction::NK,fraction::T,marker_proxy::Malignant,marker_proxy::CAF,marker_proxy::Endo,marker_proxy::Macro,marker_proxy::NK,marker_proxy::T
17x9,0.007870831559031236,0.026778918200841887,0.21508811161316085,0.008798723065990423,0.22874467171558507,0.5127187438453905,0.40780303626737197,-0.08147780037843322,0.2501848323312569,0.9192674545067904,-0.13577681241320644,-0.1949660067152303
17x10,0.49798080946163537,0.025333894481343995,0.011914570226376833,0.1804283034281378,0.010267217195077127,0.2740752052074289,0.10199652948347265,0.6535781384389712,0.06234238735696945,0.8052958574787248,-0.13577681241320644,-0.1949660067152303
17x11,0.4786509669547986,0.07994306116157268,0.00027726547402866735,0.08488332123335467,0.11444111166282936,0.2418042735134161,1.81737541731567,0.6237037841192881,-0.5327704457664435,0.1702077753096741,-0.13577681241320644,-0.1949660067152303
17x12,0.4799538192010391,0.01968370755711658,0.005258918881674324,0.253792754289663,0.0063762253565349284,0.23493457471397206,-0.04023010226550603,0.5843707277117809,0.12898444923269187,1.4474191166109212,-0.13577681241320644,-0.1949660067152303
17x13,0.5115436052770976,0.09091715560597387,0.0003058383152188342,0.08581553585253515,0.08191404604109416,0.22950381890808041,0.12822446067128362,1.5658375285469655,1.0788562878541121,0.3386615308342743,-0.13577681241320644,0.7437096845766608
18x3,0.0682718968880304,0.1884007414123174,0.17459222204173733,6.008557926117913e-05,0.158641612768798,0.4100334413098557,0.19148542928206388,-0.8420776049284155,0.18148136678449378,0.4906969981980948,-0.13577681241320644,-0.1949660067152303
18x4,0.05449751568070338,0.08297584255897499,0.33453617031709554,0.0005031731755178608,0.046241433426085804,0.48124586484162246,-0.04810594960858657,-0.10829213480014416,0.015325148685437495,-0.5205778818675197,-0.13577681241320644,0.5133867347770644
18x5,0.007405825711172798,0.033285273701874334,0.2595192098787508,0.011756417541499717,0.25949358987975,0.4285396832869524,0.3514597889969422,0.5500621987763019,1.0291874733055015,1.2220707475612023,0.7061210064787621,0.4300027938387629
18x6,0.05229724750249992,0.06820560195954695,0.3212971492308671,0.0003887012811673878,0.04693862534854671,0.510872674677372,0.1743532392827344,0.3999509904955609,-0.06312206688809108,0.09300399989397223,1.667404284915112,-0.1949660067152303
18x7,0.023508650463120416,0.05813631114528533,0.3546380469863695,0.0015632003307950466,0.13085078257776042,0.4313030084966693,2.229217970777395,2.181656790249499,0.2973458326133918,1.0722013815270663,-0.13577681241320644,1.1618497010755775
18x8,0.00567214435167295,0.04036909250288374,0.20064702244011537,0.014390234892194563,0.13622886844618987,0.6026926373669436,0.5267358057069879,1.9729481725061082,0.060871533139009004,1.1587258383081864,-0.13577681241320644,0.28224687394852055
18x9,0.45728545532321097,0.027274159335314633,0.0016992005339881075,0.2641073241967144,0.005094144502302081,0.24453971610846972,0.08956652612016774,1.1191587213441796,1.1267932096407405,0.7371684250452024,2.1898506521231864,-0.1949660067152303
18x10,0.5028550983175585,0.028663751184177834,0.012820126976893673,0.1527021316359024,0.0018111089380065007,0.30114778294746103,-0.134043908275041,2.163010426211248,0.746419802549467,-0.07699387255644541,-0.13577681241320644,-0.1949660067152303
18x11,0.3517668061207424,0.019348811336669318,0.0015999076278383926,0.2666250846392765,0.0091787241597098,0.35148066611576356,3.7295468920725496,0.20940114304566426,0.23944700687218756,-0.3194869856724373,-0.13577681241320644,-0.1949660067152303
18x12,0.30150268763790716,0.029201110708264973,0.002086686122071138,0.3394268998564736,0.005847956842105475,0.3219346588331775,0.2563069859842362,1.7960680980291548,1.860136839948934,0.3220322714913824,-0.13577681241320644,0.5597656387743005
